"idno";"cntry";"stratex1";"czy_50plus";"n_psu";"psu";"prob_psu";"prob_ind";"pop15_stratex1"
5779;"Poland";72903;TRUE;13;105779;7,26967705857682e-05;1;178825
5785;"Poland";10400;FALSE;9;19116;0,00553734838971225;0,01108033241;668235
5793;"Poland";21600;FALSE;2;22921;0,144666821316578;0,00045599115;106114
5796;"Poland";52721;TRUE;4;105796;7,91420996399034e-05;1;50542
5800;"Poland";83501;TRUE;38;105800;5,75833481080082e-05;1;659913
5803;"Poland";12600;FALSE;9;12916;0,00364009547687797;0,01593625498;586111
5816;"Poland";41400;FALSE;8;44503;0,235206613292724;0,00021522733;434586
5817;"Poland";70901;TRUE;17;105817;5,47567511853226e-05;1;310464
5819;"Poland";12400;FALSE;16;12749;0,0463255005666548;0,00132714001;862063
5823;"Poland";42000;FALSE;2;40504;0,368317845837528;0,0001550628;105056
5824;"Poland";42400;FALSE;6;42726;0,604635079362826;0,00012037316;357232
5829;"Poland";10400;FALSE;9;19121;0,0256620051394867;0,00239091452;668235
5832;"Poland";84703;TRUE;11;105832;8,65719097763297e-05;1;127062
5835;"Poland";86302;TRUE;3;105835;4,30725053840632e-05;1;69650
5841;"Poland";41000;FALSE;3;49105;0,611457539354154;9,852192e-05;298795
5853;"Poland";13200;FALSE;8;18111;0,0128553113358626;0,00539083558;432895
5867;"Poland";62709;TRUE;4;105867;3,56986675472338e-05;1;112049
5868;"Poland";58503;TRUE;3;105868;5,26713134469863e-05;1;56957
5869;"Poland";90104;TRUE;12;105869;6,02352185283532e-05;1;199219
5874;"Poland";41200;FALSE;4;43503;0,466956849902923;0,00014197941;256417
5880;"Poland";79101;TRUE;13;105880;7,29812269828438e-05;1;178128
5884;"Poland";99998;FALSE;3;40905;0,503070248054673;0,00018404343;216847
5886;"Poland";11400;FALSE;27;19115;0,00409683371925254;0,0147601476;1537956
5887;"Poland";65102;TRUE;7;105887;6,43962392596272e-05;1;108702
5901;"Poland";52713;TRUE;6;105901;7,28756740999854e-05;1;82332
5905;"Poland";83501;TRUE;38;105905;5,75833481080082e-05;1;659913
5911;"Poland";10200;FALSE;11;19325;0,00342793179038562;0,01581027668;719603
5912;"Poland";58102;TRUE;4;105912;6,69680227691277e-05;1;59730
5913;"Poland";10400;FALSE;9;19111;0,0051538755088924;0,0119047619;668235
5943;"Poland";20200;FALSE;4;28909;0,0322613417157754;0,00090250671;240417
5945;"Poland";23200;FALSE;2;23305;0,0754855457128621;0,00054929964;120586
5953;"Poland";72902;TRUE;11;105953;5,76674058579599e-05;1;190749
5968;"Poland";12400;FALSE;16;12936;0,0139099462553477;0,0044198895;862063
5971;"Poland";20800;FALSE;2;29715;0,0366940437806503;0,00140994008;77315
5973;"Poland";89305;TRUE;6;105973;5,65328408694751e-05;1;106133
5980;"Poland";90110;TRUE;5;105980;4,64187903263241e-05;1;107715
5983;"Poland";99999;TRUE;6;105983;2,81487005365832e-05;1;206289
5985;"Poland";56306;TRUE;4;105985;6,78725353785591e-05;1;58934
5990;"Poland";89301;TRUE;12;105990;6,90850263962372e-05;1;173699
5996;"Poland";10600;FALSE;18;14318;0,00342812777896448;0,01731601732;960218
5997;"Poland";13200;FALSE;8;18110;0,00616777740591636;0,01123595506;432895
5999;"Poland";90110;TRUE;5;105999;4,64187903263241e-05;1;107715
6002;"Poland";21400;FALSE;3;24512;0,0292473315518269;0,00178898877;152896
6007;"Poland";90104;TRUE;12;106007;6,02352185283532e-05;1;199219
6008;"Poland";41000;FALSE;3;44711;0,56321727284713;0,00010696045;298795
6011;"Poland";84704;TRUE;5;106011;7,68887727014101e-05;1;65029
6024;"Poland";42600;FALSE;2;42911;0,37858700673965;0,00022909507;80708
6025;"Poland";11400;FALSE;27;12940;0,0134243112297127;0,0045045045;1537956
6029;"Poland";31400;FALSE;5;30128;0,234086045792947;0,00024786065;310234
6030;"Poland";42400;FALSE;6;42732;0,340839144449511;0,00021353719;357232
6031;"Poland";12800;FALSE;8;15112;0,00278905044226099;0,01990049751;468439
6032;"Poland";11200;FALSE;23;18533;0,0456309561570918;0,00138985407;1371799
6040;"Poland";31200;FALSE;3;33513;0,141738067807918;0,00042570854;165730
6043;"Poland";90109;TRUE;6;106043;5,30002561679048e-05;1;113207
6046;"Poland";52717;TRUE;3;106046;5,36922361026596e-05;1;55874
6047;"Poland";12400;FALSE;16;12756;0,0868564710398281;0,00070783932;862063
6049;"Poland";11400;FALSE;27;17103;0,0049282944384459;0,01226993865;1537956
6056;"Poland";52503;TRUE;4;106056;6,41426532608521e-05;1;62361
6060;"Poland";12400;FALSE;16;12756;0,0868564710398281;0,00070783932;862063
6067;"Poland";99998;FALSE;3;30507;0,329222717468236;0,00028608211;216847
6068;"Poland";10600;FALSE;18;14310;0,00786540139779738;0,00754716981;960218
6075;"Poland";12600;FALSE;9;12943;0,00468426628983045;0,01238390093;586111
6091;"Poland";12400;FALSE;16;12741;0,011435359131231;0,00537634409;862063
6094;"Poland";13200;FALSE;8;13306;0,00855865741211007;0,00809716599;432895
6114;"Poland";62710;TRUE;9;106114;8,04052424218059e-05;1;111933
6115;"Poland";78101;TRUE;22;106115;6,20401625452259e-05;1;354609
6125;"Poland";42600;FALSE;2;42909;0,459378254570361;0,00018880393;80708
6129;"Poland";11200;FALSE;23;13517;0,0591553500404602;0,00107209863;1371799
6132;"Poland";13000;FALSE;22;12506;0,0031890968857594;0,01860465116;1230364
6133;"Poland";68501;TRUE;10;106133;6,54167702432195e-05;1;152866
6138;"Poland";11400;FALSE;27;14716;0,0123358535613428;0,00490196078;1537956
6139;"Poland";10800;FALSE;6;19710;0,00441444949017702;0,01556420233;305644
6141;"Poland";12600;FALSE;9;12916;0,00364009547687797;0,01593625498;586111
6148;"Poland";10800;FALSE;6;19716;0,00675050058143233;0,01017811705;305644
6166;"Poland";11200;FALSE;23;12754;0,0898666641750061;0,0007057163;1371799
6168;"Poland";11000;FALSE;14;14718;0,0025423950938413;0,0206185567;763060
6172;"Poland";11200;FALSE;23;13509;0,0110985647354284;0,00571428571;1371799
6173;"Poland";10800;FALSE;6;19708;0,0175375600355069;0,00391772772;305644
6175;"Poland";62711;TRUE;3;106175;2,7109086965951e-05;1;110664
6181;"Poland";10400;FALSE;9;10908;0,00941809393696591;0,00651465798;668235
6186;"Poland";12000;FALSE;7;14508;0,0162808380951203;0,00343642612;393223
6190;"Poland";41200;FALSE;4;43503;0,466956849902923;0,00014197941;256417
6191;"Poland";33000;FALSE;4;32505;0,164926424358845;0,00032862577;221406
6207;"Poland";23000;FALSE;4;26314;0,101632049857144;0,00048514839;243375
6217;"Poland";10800;FALSE;6;19710;0,00441444949017702;0,01556420233;305644
6220;"Poland";54707;TRUE;3;106220;4,99060103471795e-05;1;60113
6235;"Poland";41400;FALSE;8;44713;0,404793302460079;0,00012505862;434586
6237;"Poland";11400;FALSE;27;10135;0,00355260488596312;0,0170212766;1537956
6240;"Poland";43000;FALSE;5;46309;0,236244127883156;0,0001626876;286205
6243;"Poland";11000;FALSE;14;14720;0,00488821324722753;0,01072386059;763060
6255;"Poland";31400;FALSE;5;30128;0,234086045792947;0,00024786065;310234
6259;"Poland";12400;FALSE;16;12937;0,0179061739083888;0,00343347639;862063
6268;"Poland";12600;FALSE;9;12916;0,00364009547687797;0,01593625498;586111
6276;"Poland";11400;FALSE;27;10135;0,00355260488596312;0,0170212766;1537956
6278;"Poland";86303;TRUE;9;106278;7,32481484495809e-05;1;122870
6290;"Poland";31600;FALSE;2;32734;0,41433698629865;0,00023571008;81914
6291;"Poland";57101;TRUE;2;106291;3,0638193572107e-05;1;65278
6301;"Poland";71901;TRUE;21;106301;5,30939890019594e-05;1;395525
6304;"Poland";13000;FALSE;22;12508;0,0283755457772455;0,00209095661;1230364
6305;"Poland";10200;FALSE;11;19321;0,00464735416620279;0,01166180758;719603
6324;"Poland";89305;TRUE;6;106324;5,65328408694751e-05;1;106133
6328;"Poland";11800;FALSE;19;18508;0,0309220386160522;0,00197433366;1015554
6336;"Poland";68901;TRUE;5;106336;4,7252726482318e-05;1;105814
6341;"Poland";11800;FALSE;19;18529;0,00863863467757547;0,00706713781;1015554
6349;"Poland";31200;FALSE;3;33513;0,141738067807918;0,00042570854;165730
6354;"Poland";54706;TRUE;4;106354;6,02554832489757e-05;1;66384
6362;"Poland";22000;FALSE;2;24513;0,0375878168657197;0,00188367268;84742
6364;"Poland";12600;FALSE;9;12916;0,00364009547687797;0,01593625498;586111
6374;"Poland";89302;TRUE;5;106374;3,40766588517529e-05;1;146728
6377;"Poland";11000;FALSE;14;14723;0,00425916703780129;0,01230769231;763060
6379;"Poland";11200;FALSE;23;18517;0,0225459415065244;0,00281293952;1371799
6389;"Poland";21400;FALSE;3;24512;0,0292473315518269;0,00178898877;152896
6394;"Poland";12600;FALSE;9;12942;0,00542388728280344;0,01069518717;586111
6403;"Poland";89305;TRUE;6;106403;5,65328408694751e-05;1;106133
6414;"Poland";31800;FALSE;2;38509;0,267296497289205;0,00030007502;87272
6423;"Poland";31400;FALSE;5;30128;0,234086045792947;0,00024786065;310234
6429;"Poland";52715;TRUE;5;106429;7,77689639618621e-05;1;64293
6431;"Poland";42400;FALSE;6;42725;0,762535266511137;9,544717e-05;357232
6435;"Poland";10200;FALSE;11;19322;0,00444411710366672;0,01219512195;719603
6439;"Poland";52904;TRUE;5;106439;7,95215980660347e-05;1;62876
6443;"Poland";12200;FALSE;11;13307;0,00267782771763161;0,02094240838;606275
6449;"Poland";22800;FALSE;2;25111;0,0359726283807361;0,00176133862;94697
6459;"Poland";10800;FALSE;6;19712;0,00480951695378089;0,01428571429;305644
6467;"Poland";42400;FALSE;6;42726;0,604635079362826;0,00012037316;357232
6481;"Poland";13000;FALSE;22;16317;0,00385658228036084;0,01538461538;1230364
6482;"Poland";50903;TRUE;3;106482;4,7328316531781e-05;1;63387
6483;"Poland";65101;TRUE;10;106483;6,54690200597078e-05;1;152744
6495;"Poland";10200;FALSE;11;19316;0,00455251020400131;0,0119047619;719603
6497;"Poland";12000;FALSE;7;10515;0,00351073055146257;0,01593625498;393223
6500;"Poland";43000;FALSE;5;46308;0,242816340165035;0,0001582842;286205
6501;"Poland";59104;TRUE;5;106501;5,9099559117289e-05;1;84603
6504;"Poland";89303;TRUE;4;106504;4,91340130205135e-05;1;81410
6507;"Poland";62704;TRUE;10;106507;6,14820871938961e-05;1;162649
6511;"Poland";54502;TRUE;3;106511;6,57491014289471e-05;1;45628
6512;"Poland";62712;TRUE;6;106512;6,18748066412292e-05;1;96970
6515;"Poland";13200;FALSE;8;18109;0,00382887305235794;0,01809954751;432895
6537;"Poland";12400;FALSE;16;12741;0,011435359131231;0,00537634409;862063
6539;"Poland";58902;TRUE;5;106539;6,72115281213034e-05;1;74392
6543;"Poland";13200;FALSE;8;18109;0,00382887305235794;0,01809954751;432895
6546;"Poland";83501;TRUE;38;106546;5,75833481080082e-05;1;659913
6547;"Poland";30200;FALSE;4;39313;0,124791523271667;0,00036493687;197624
6548;"Poland";31200;FALSE;3;33513;0,141738067807918;0,00042570854;165730
6565;"Poland";30400;FALSE;3;39108;0,151264429374873;0,00038714298;153686
6566;"Poland";83501;TRUE;38;106566;5,75833481080082e-05;1;659913
6571;"Poland";40200;FALSE;3;48904;0,264398934126501;0,00016709834;316881
6581;"Poland";42400;FALSE;6;42908;0,516660038471986;0,00014086987;357232
6582;"Poland";83501;TRUE;38;106582;5,75833481080082e-05;1;659913
6593;"Poland";13200;FALSE;8;19717;0,00632370436335396;0,01095890411;432895
6596;"Poland";30800;FALSE;2;39705;0,195727684563095;0,00026627436;153500
6597;"Poland";83501;TRUE;38;106597;5,75833481080082e-05;1;659913
6601;"Poland";30200;FALSE;4;39314;0,115093561488137;0,00039568701;197624
6608;"Poland";23000;FALSE;4;20913;0,0803204935024119;0,00061387354;243375
6612;"Poland";79101;TRUE;13;106612;7,29812269828438e-05;1;178128
6620;"Poland";51903;TRUE;2;106620;3,96675856324005e-05;1;50419
6628;"Poland";43200;FALSE;2;48104;0,333627152645912;0,00013814492;216972
6632;"Poland";30800;FALSE;2;39706;0,183425404608035;0,00028413329;153500
6634;"Poland";52904;TRUE;5;106634;7,95215980660347e-05;1;62876
6639;"Poland";13200;FALSE;8;13306;0,00855865741211007;0,00809716599;432895
6643;"Poland";71901;TRUE;21;106643;5,30939890019594e-05;1;395525
6645;"Poland";31800;FALSE;2;38515;0,21197233854846;0,00037839372;87272
6646;"Poland";10400;FALSE;9;10908;0,00941809393696591;0,00651465798;668235
6650;"Poland";70501;TRUE;16;106650;6,26996100867998e-05;1;255185
6655;"Poland";10400;FALSE;9;19121;0,0256620051394867;0,00239091452;668235
6679;"Poland";69702;TRUE;9;106679;8,81739181550097e-05;1;102071
6686;"Poland";10800;FALSE;6;19708;0,0175375600355069;0,00391772772;305644
6688;"Poland";13000;FALSE;22;16316;0,00545854722741173;0,01086956522;1230364
6690;"Poland";70501;TRUE;16;106690;6,26996100867998e-05;1;255185
6695;"Poland";33200;FALSE;3;38106;0,307536102470162;0,0002822666;161277
6696;"Poland";40600;FALSE;2;44305;0,269435931209266;0,00011576117;192368
6703;"Poland";68501;TRUE;10;106703;6,54167702432195e-05;1;152866
6712;"Poland";22600;FALSE;2;22926;0,190317638207908;0,00052673163;69828
6716;"Poland";83501;TRUE;38;106716;5,75833481080082e-05;1;659913
6719;"Poland";11600;FALSE;8;12744;0,0114565373901278;0,00516795866;422248
6723;"Poland";11200;FALSE;23;18528;0,0102423897418709;0,00619195046;1371799
6733;"Poland";11000;FALSE;14;14726;0,00349906953566082;0,01498127341;763060
6740;"Poland";10600;FALSE;18;12941;0,00676721327913302;0,00877192982;960218
6754;"Poland";11400;FALSE;27;17105;0,00391542410918238;0,01544401544;1537956
6763;"Poland";41600;FALSE;2;42731;0,213168046357886;0,00020489599;114476
6769;"Poland";52715;TRUE;5;106769;7,77689639618621e-05;1;64293
6772;"Poland";23200;FALSE;2;23305;0,0754855457128621;0,00054929964;120586
6780;"Poland";52721;TRUE;4;106780;7,91420996399034e-05;1;50542
6783;"Poland";11200;FALSE;23;13506;0,00914838836172995;0,00693240901;1371799
6788;"Poland";30400;FALSE;3;30909;0,188626323255678;0,00031046018;153686
6796;"Poland";12800;FALSE;8;10134;0,00488430724237994;0,01136363636;468439
6814;"Poland";90112;TRUE;8;106814;6,17522192203782e-05;1;129550
6817;"Poland";10200;FALSE;11;19324;0,00715394460644728;0,00757575758;719603
6844;"Poland";84704;TRUE;5;106844;7,68887727014101e-05;1;65029
6848;"Poland";99998;FALSE;3;34715;0,174233686754888;0,00034864464;216847
6849;"Poland";11400;FALSE;27;10123;0,00885883601403353;0,00682593857;1537956
6851;"Poland";11400;FALSE;27;14505;0,0036735446261616;0,01646090535;1537956
6853;"Poland";71901;TRUE;21;106853;5,30939890019594e-05;1;395525
6857;"Poland";11800;FALSE;19;18519;0,0155983827567091;0,00391389432;1015554
6867;"Poland";10600;FALSE;18;14321;0,00733114771915035;0,00809716599;960218
6873;"Poland";42400;FALSE;6;42908;0,516660038471986;0,00014086987;357232
6878;"Poland";13000;FALSE;22;12513;0,00449440165717966;0,01320132013;1230364
6880;"Poland";53502;TRUE;4;106880;5,61057031447247e-05;1;71294
6888;"Poland";72903;TRUE;13;106888;7,26967705857682e-05;1;178825
6901;"Poland";11800;FALSE;19;12922;0,00657818294320569;0,00928074246;1015554
6903;"Poland";22600;FALSE;2;22929;0,145479965501032;0,00068907302;69828
6911;"Poland";11200;FALSE;23;18533;0,0456309561570918;0,00138985407;1371799
6912;"Poland";11400;FALSE;27;10123;0,00885883601403353;0,00682593857;1537956
6920;"Poland";22000;FALSE;2;20513;0,0525890349379852;0,00134634803;84742
6926;"Poland";12200;FALSE;11;11906;0,00740258133501371;0,00757575758;606275
6932;"Poland";10600;FALSE;18;14309;0,0163837795155203;0,00362318841;960218
6938;"Poland";74301;TRUE;22;106938;7,25447716653312e-05;1;303261
6945;"Poland";54707;TRUE;3;106945;4,99060103471795e-05;1;60113
6947;"Poland";84705;TRUE;6;106947;4,93380478579064e-05;1;121610
6955;"Poland";86303;TRUE;9;106955;7,32481484495809e-05;1;122870
6957;"Poland";90110;TRUE;5;106957;4,64187903263241e-05;1;107715
6961;"Poland";43200;FALSE;2;48104;0,333627152645912;0,00013814492;216972
6968;"Poland";10800;FALSE;6;19716;0,00675050058143233;0,01017811705;305644
6976;"Poland";70901;TRUE;17;106976;5,47567511853226e-05;1;310464
6985;"Poland";43000;FALSE;5;49310;0,171984418340156;0,00022347367;286205
6990;"Poland";30400;FALSE;3;30909;0,188626323255678;0,00031046018;153686
6993;"Poland";11200;FALSE;23;13507;0,0510375426940152;0,00124262193;1371799
6995;"Poland";20600;FALSE;2;24322;0,0632428860712901;0,0013735792;80581
6998;"Poland";10800;FALSE;6;19709;0,00596036565363819;0,01152737752;305644
6999;"Poland";11600;FALSE;8;12760;0,0036708285179582;0,01612903226;422248
7012;"Poland";11400;FALSE;27;12924;0,00399101144642651;0,01515151515;1537956
7015;"Poland";42400;FALSE;6;42726;0,604635079362826;0,00012037316;357232
7017;"Poland";68502;TRUE;7;107017;7,02233101262013e-05;1;99682
7029;"Poland";13200;FALSE;8;13306;0,00855865741211007;0,00809716599;432895
7030;"Poland";72701;TRUE;15;107030;5,54299144162122e-05;1;270612
7031;"Poland";11000;FALSE;14;14725;0,00495373889389272;0,01058201058;763060
7054;"Poland";10400;FALSE;9;19117;0,00501582527254366;0,0122324159;668235
7058;"Poland";99998;FALSE;3;30507;0,329222717468236;0,00028608211;216847
7060;"Poland";10600;FALSE;18;14319;0,0124807595780498;0,00475624257;960218
7061;"Poland";11800;FALSE;19;18518;0,0274116393639663;0,00222717149;1015554
7071;"Poland";31800;FALSE;2;38509;0,267296497289205;0,00030007502;87272
7083;"Poland";30400;FALSE;3;39108;0,151264429374873;0,00038714298;153686
7089;"Poland";10600;FALSE;18;14312;0,0036655738596507;0,01619433198;960218
7097;"Poland";41400;FALSE;8;40121;0,488333730456242;0,00010366454;434586
7099;"Poland";68501;TRUE;10;107099;6,54167702432195e-05;1;152866
7102;"Poland";41200;FALSE;4;42733;0,287653216215587;0,0002304798;256417
7108;"Poland";13000;FALSE;22;10916;0,012207566217644;0,00486026731;1230364
7115;"Poland";12800;FALSE;8;15109;0,00288618155269036;0,01923076923;468439
7117;"Poland";22800;FALSE;2;25111;0,0359726283807361;0,00176133862;94697
7118;"Poland";10400;FALSE;9;19117;0,00501582527254366;0,0122324159;668235
7119;"Poland";43000;FALSE;5;49310;0,171984418340156;0,00022347367;286205
7121;"Poland";62712;TRUE;6;107121;6,18748066412292e-05;1;96970
7135;"Poland";10200;FALSE;11;19315;0,00357697230344392;0,01515151515;719603
7141;"Poland";54502;TRUE;3;107141;6,57491014289471e-05;1;45628
7145;"Poland";90118;TRUE;4;107145;9,42906982226203e-05;1;42422
7147;"Poland";43000;FALSE;5;46310;0,19766601044219;0,00019443904;286205
7154;"Poland";13000;FALSE;22;12512;0,0037230852015486;0,01593625498;1230364
7160;"Poland";11600;FALSE;8;12759;0,0108348648175104;0,00546448087;422248
7161;"Poland";72903;TRUE;13;107161;7,26967705857682e-05;1;178825
7162;"Poland";90101;TRUE;6;107162;6,04162680871203e-05;1;99311
7166;"Poland";11200;FALSE;23;18521;0,0167588327516429;0,00378429518;1371799
7168;"Poland";10200;FALSE;11;19319;0,0140233573239787;0,0038647343;719603
7172;"Poland";42200;FALSE;5;45103;0,469660567580497;0,00012643464;336806
7174;"Poland";30600;FALSE;2;34308;0,0937031604119958;0,0002622263;122093
7179;"Poland";43200;FALSE;2;48104;0,333627152645912;0,00013814492;216972
7180;"Poland";42800;FALSE;3;40127;0,240080255880941;0,00022771263;182918
7181;"Poland";22400;FALSE;2;22938;0,0512297534546751;0,00106097981;110388
7188;"Poland";11400;FALSE;27;10130;0,00311419832593845;0,01941747573;1537956
7190;"Poland";11800;FALSE;19;18513;0,0061660925968811;0,0099009901;1015554
7198;"Poland";33000;FALSE;4;32504;0,16832877117145;0,00032198342;221406
7207;"Poland";11400;FALSE;27;17104;0,00494341190526609;0,0122324159;1537956
7214;"Poland";69306;TRUE;3;107214;3,34191090465528e-05;1;89769
7217;"Poland";90101;TRUE;6;107217;6,04162680871203e-05;1;99311
7221;"Poland";12200;FALSE;11;13307;0,00267782771763161;0,02094240838;606275
7228;"Poland";52713;TRUE;6;107228;7,28756740999854e-05;1;82332
7233;"Poland";90103;TRUE;10;107233;8,42658756909802e-05;1;118672
7239;"Poland";11200;FALSE;23;13511;0,0080860971648059;0,00784313725;1371799
7240;"Poland";90106;TRUE;11;107240;6,83238301096908e-05;1;160998
7244;"Poland";62501;TRUE;7;107244;7,60960549630934e-05;1;91989
7254;"Poland";12600;FALSE;9;12925;0,00507583034532959;0,01142857143;586111
7257;"Poland";84703;TRUE;11;107257;8,65719097763297e-05;1;127062
7263;"Poland";42200;FALSE;5;41905;0,513337045232746;0,00011567715;336806
7264;"Poland";11200;FALSE;23;13505;0,0121132906550613;0,00523560209;1371799
7271;"Poland";11000;FALSE;14;14721;0,00761408015128076;0,00688468158;763060
7277;"Poland";42400;FALSE;6;42726;0,604635079362826;0,00012037316;357232
7287;"Poland";62703;TRUE;7;107287;4,08379956711725e-05;1;171409
7291;"Poland";40600;FALSE;2;47102;0,197239930179762;0,00015813339;192368
7293;"Poland";11200;FALSE;23;13506;0,00914838836172995;0,00693240901;1371799
7300;"Poland";72701;TRUE;15;107300;5,54299144162122e-05;1;270612
7304;"Poland";54708;TRUE;2;107304;3,57570664902651e-05;1;55933
7308;"Poland";83501;TRUE;38;107308;5,75833481080082e-05;1;659913
7315;"Poland";13000;FALSE;22;12514;0,00399007935936113;0,01486988848;1230364
7318;"Poland";83501;TRUE;38;107318;5,75833481080082e-05;1;659913
7323;"Poland";69102;TRUE;7;107323;6,46806623299823e-05;1;108224
7324;"Poland";62712;TRUE;6;107324;6,18748066412292e-05;1;96970
7328;"Poland";13200;FALSE;8;19717;0,00632370436335396;0,01095890411;432895
7333;"Poland";42800;FALSE;3;40505;0,341382479303942;0,00016014092;182918
7335;"Poland";72901;TRUE;12;107335;5,74734664163378e-05;1;208792
7339;"Poland";71901;TRUE;21;107339;5,30939890019594e-05;1;395525
7345;"Poland";13000;FALSE;22;16320;0,00467239776289877;0,0126984127;1230364
7349;"Poland";70501;TRUE;16;107349;6,26996100867998e-05;1;255185
7353;"Poland";11200;FALSE;23;13512;0,0126365087061826;0,00501882058;1371799
7360;"Poland";12600;FALSE;9;12914;0,020201804774351;0,00287150036;586111
7368;"Poland";30800;FALSE;2;39705;0,195727684563095;0,00026627436;153500
7369;"Poland";72901;TRUE;12;107369;5,74734664163378e-05;1;208792
7376;"Poland";52714;TRUE;4;107376;5,09242756021796e-05;1;78548
7383;"Poland";84704;TRUE;5;107383;7,68887727014101e-05;1;65029
7390;"Poland";33200;FALSE;3;38106;0,307536102470162;0,0002822666;161277
7401;"Poland";12000;FALSE;7;14507;0,00574864644052899;0,0097323601;393223
7414;"Poland";10200;FALSE;11;19312;0,00330598955294801;0,01639344262;719603
7416;"Poland";70901;TRUE;17;107416;5,47567511853226e-05;1;310464
7420;"Poland";11400;FALSE;27;14506;0,0718684409727396;0,00084139672;1537956
7422;"Poland";69103;TRUE;9;107422;8,9088623382794e-05;1;101023
7429;"Poland";11800;FALSE;19;18518;0,0274116393639663;0,00222717149;1015554
7430;"Poland";65101;TRUE;10;107430;6,54690200597078e-05;1;152744
7437;"Poland";84703;TRUE;11;107437;8,65719097763297e-05;1;127062
7441;"Poland";62703;TRUE;7;107441;4,08379956711725e-05;1;171409
7446;"Poland";13000;FALSE;22;12509;0,00507288899887729;0,01169590643;1230364
7449;"Poland";10600;FALSE;18;12945;0,00914167407886397;0,00649350649;960218
7452;"Poland";11800;FALSE;19;18534;0,0328298642924078;0,00185960019;1015554
7458;"Poland";70901;TRUE;17;107458;5,47567511853226e-05;1;310464
7460;"Poland";70501;TRUE;16;107460;6,26996100867998e-05;1;255185
7464;"Poland";21200;FALSE;3;22748;0,093160524651415;0,00049333991;152307
7465;"Poland";30200;FALSE;4;38906;0,158323381743804;0,00028764562;197624
7470;"Poland";23000;FALSE;4;20917;0,0649738062047917;0,00075886928;243375
7472;"Poland";21400;FALSE;3;20137;0,0420154876948945;0,00124533001;152896
7478;"Poland";11200;FALSE;23;13515;0,00737261800303628;0,00860215054;1371799
7490;"Poland";12800;FALSE;8;10134;0,00488430724237994;0,01136363636;468439
7492;"Poland";41000;FALSE;3;49105;0,611457539354154;9,852192e-05;298795
7505;"Poland";54709;TRUE;4;107505;7,63927350508967e-05;1;52361
7508;"Poland";33000;FALSE;4;32504;0,16832877117145;0,00032198342;221406
7510;"Poland";41000;FALSE;3;44714;0,307896727708815;0,00019565643;298795
7512;"Poland";12200;FALSE;11;11910;0,00402375159633946;0,01393728223;606275
7518;"Poland";12600;FALSE;9;12914;0,020201804774351;0,00287150036;586111
7531;"Poland";33200;FALSE;3;38106;0,307536102470162;0,0002822666;161277
7532;"Poland";84702;TRUE;10;107532;6,51143407824139e-05;1;153576
7539;"Poland";33000;FALSE;4;30907;0,209642014609706;0,00025853154;221406
7540;"Poland";72901;TRUE;12;107540;5,74734664163378e-05;1;208792
7545;"Poland";74301;TRUE;22;107545;7,25447716653312e-05;1;303261
7547;"Poland";11800;FALSE;19;18511;0,0180403996260724;0,00338409475;1015554
7552;"Poland";62711;TRUE;3;107552;2,7109086965951e-05;1;110664
7556;"Poland";12400;FALSE;16;12931;0,00370419563253797;0,01659751037;862063
7560;"Poland";21800;FALSE;2;28531;0,060698294221656;0,00093547557;123279
7561;"Poland";62706;TRUE;11;107561;7,2825979012877e-05;1;151045
7562;"Poland";83501;TRUE;38;107562;5,75833481080082e-05;1;659913
7579;"Poland";41600;FALSE;2;42731;0,213168046357886;0,00020489599;114476
7592;"Poland";33000;FALSE;4;30907;0,209642014609706;0,00025853154;221406
7602;"Poland";54304;TRUE;3;107602;6,10612444281615e-05;1;49131
7604;"Poland";12400;FALSE;16;12737;0,0565005109763484;0,00108813928;862063
7609;"Poland";52722;TRUE;2;107609;4,0817159533868e-05;1;48999
7610;"Poland";41800;FALSE;4;48505;0,446723418704909;0,00010030342;223175
7611;"Poland";32800;FALSE;3;39109;0,147738833402348;0,00043336945;140569
7614;"Poland";10400;FALSE;9;10910;0,00338990026054841;0,01809954751;668235
7625;"Poland";11000;FALSE;14;14718;0,0025423950938413;0,0206185567;763060
7644;"Poland";68901;TRUE;5;107644;4,7252726482318e-05;1;105814
7659;"Poland";11800;FALSE;19;18530;0,00839443299063192;0,00727272727;1015554
7663;"Poland";41000;FALSE;3;44711;0,56321727284713;0,00010696045;298795
7665;"Poland";10800;FALSE;6;19711;0,00386479040937807;0,01777777778;305644
7669;"Poland";31400;FALSE;5;32919;0,138408427816447;0,00041919933;310234
7677;"Poland";10600;FALSE;18;14318;0,00342812777896448;0,01731601732;960218
7680;"Poland";90110;TRUE;5;107680;4,64187903263241e-05;1;107715
7681;"Poland";62705;TRUE;10;107681;6,32683145953675e-05;1;158057
7692;"Poland";62706;TRUE;11;107692;7,2825979012877e-05;1;151045
7696;"Poland";50903;TRUE;3;107696;4,7328316531781e-05;1;63387
7701;"Poland";13000;FALSE;22;12512;0,0037230852015486;0,01593625498;1230364
7704;"Poland";58902;TRUE;5;107704;6,72115281213034e-05;1;74392
7706;"Poland";68501;TRUE;10;107706;6,54167702432195e-05;1;152866
7709;"Poland";32400;FALSE;3;32736;0,222331538545391;0,00029649616;151698
7710;"Poland";83501;TRUE;38;107710;5,75833481080082e-05;1;659913
7719;"Poland";13000;FALSE;22;12507;0,00381208325378528;0,01556420233;1230364
